User Type,Username,Date,Text
,Achmed2007,2010-10-12T10:53Z,"Anyone have the CD version???
Newer than 2004........"
,_cop_,2010-10-13T17:16Z,"tack  !!! /Nincsenex

jag har precis br채nt denna rti till volvo s80 2007
med Alcohol 120 % Verbatim 8* dvd+r dl ..funkar
kanon...tack "
,TwinSpoke,2010-10-13T19:24Z,Letar efter 2010.1 Volvo RTI MMM+ till XC90 -07. N책gon som har den?
,gkotse,2010-10-13T23:47Z,What is Volvo? Some kind of company?
,Achmed2007,2010-10-14T10:24Z,"@ gkotse at 2010-10-13 23:47 CET: 
What is Volvo? Some kind of company?

Hehe, i guess you live in the mountain with satellite internet and solar power. Good for you.

Any more intelligent questions?"
,mjosa,2010-10-14T20:20Z,"This does not work on my V70 2008 model, any suggestions?"
[T],Nincsenex,2010-10-17T00:06Z,"@mjosa:
what is the error/problem?"
,mjosa,2010-10-17T11:32Z,"I burned according to the instructions, with imgburn and alcohol 120. The disk burned with imgburn gives me the message ""cannot read the disk"", the disk burned with alcohol 120 only gives the message ""wait"". Btw, are you swedish, Nincsenex, Norway here."
,mjosa,2010-10-17T11:56Z,"I did just what _cop_ did, but the message on my display is ""wait""."
,pemmep,2010-11-23T11:05Z,funkar denna i en C30 2007?
,fartmissbrukare,2011-02-20T21:26Z,"Funkar kanon, precis br채nt och installerat i XC70    
-08"
,zlassez,2011-03-27T19:15Z,"Excellent upload! Thnx man!
Burned it on a Verbatim with Nero, lowest speed, x4.
Works like charm in my XC70 T6 -10.

Super-upload, thanks again!!"
,jonathanvvvv,2011-05-13T22:04Z,"thank you,

I have 4 dvd+r dl waste, and it's succeeded with this version.
it's very important that you do it with imgburn 2.4.4.0 and with a verbatim disc at 2.4x speed

thank you nuncsenex"
,adrian_mueller,2011-08-17T20:59Z,"thanks man, very appreciated. works perfect on my volvo v70/2008. 
Put it on TDK DVD+R DL. Cofirm needs ImgBurn 2.4.4.0 at 2.4x speed and very important booktype to DVD-ROM "
