User Type,Username,Date,Text
,sv504,2010-10-14T17:05Z,"@thethingy: can you please re-seed ""Lynda.com - Flash CS4 Creating a portfolio website""? It's been stuck at 6% for weeks now. TIA"
,mrkokuri,2010-11-22T08:56Z,"thanks again thingy, 
u always seem to have the best adobe collection ! "
,tomogok,2010-11-30T21:35Z,"Hi thethingy, can you upload updated keygens or some file that remove activation because your keygens not work anymore. PLZ help us!!!"
,mr_benz101,2011-01-17T21:09Z,"Does anybody know how to use the practise files as they are encrypted with aep encryption

Thanks"
,mr_benz101,2011-01-19T23:30Z,"sorry my mistake, they are not encrypted, they are the after effects files, they end in eap. Thanks "
,neromax,2011-03-02T21:13Z,"Main man, downloading now.  I'm like a child in a huge department sweet store with free reign. Awesome"
,Pidzoja,2011-03-27T23:06Z,Thank you!!!
,miltmilt,2011-07-02T16:45Z,thethingy is great.thank you.
,DooDFooD,2011-10-30T08:49Z,"thethingy, you are the ""bom digity"" mate !!!~!!!
thank you - thank you"
,Fantom017,2012-04-25T15:05Z,thank you very much!
,fierro-c,2012-05-22T16:47Z,"What's the difference between this and ""http://thepiratebay.se/torrent/5875783/ADOBE_AFTER_EFFECTS_CS5_TRAINING_DVD_%5Bthethingy%5D""?"
,thomess,2012-06-10T18:22Z,"thanks so much for the upload. really helping me.
good tutorials and this pack is the best for beginners. Contains sample files and projects for the tutorials. Love you Thingy."
