Filename,Size,Unit
/08. Moving In Stereo.flac,28.75,M
/07. Bye Bye Love.flac,27.15,M
/06. You're All I've Got Tonight.flac,26.68,M
/09. All Mixed Up.flac,25.55,M
/03. Just What I Needed.flac,24.65,M
/02. My Best Friend's Girl.flac,22.95,M
/01. Good Times Roll.flac,22.84,M
/05. Don't Cha Stop.flac,19.76,M
/04. I'm In Touch With Your World.flac,19.73,M
/Cover.bmp,2.88,M
/JC Back.bmp,1.75,M
/CD.bmp,1.53,M
/folder.jpg,130.87,K
/CDImage.cue,1.02,K
/The Cars -  DCC Gold Disc.log,808,B
