User Type,Username,Date,Text
,pvtchaos,2009-11-14T17:13Z,"thx for another good classic, keep it up!"
,heinz25,2009-11-14T20:10Z,Thanks for the classic. Some screens would be nice though.
[T],youssef0eddoumali,2009-11-14T20:22Z,tpb don't accept the links that i provide as screens
,crassiusmufumbu,2009-11-15T02:20Z,Thanks...have no idea what it is but i love me some old school.
,jkonrad,2009-11-15T09:33Z,Great flick.  Thot i had all the good classixxx.  Thanks!!
,bio93,2009-11-29T09:40Z,thanks mate....Do you have some Kay Parker classics?
[T],youssef0eddoumali,2009-11-30T13:16Z,"Here Is A Torrent That Contains The Whole Kay Parker Filmography Plus Some Bonus From 1977 to 1991 But Unfortunately TPB Refuse To Let Me Upload It In Here

http://www[dot]kickasstorrents[dot]com/kay-parker-filmography-1977-1991-bonus-megapack-classic-xxx-t3246349.html

I Hope That TPB Admin Will Fix This Issue"
[T],youssef0eddoumali,2009-11-30T13:17Z,"HEre Some Screens For THe Above Link

http://rarbg[dot]com/torrents/filmi/download/56b4c562181bb8a422a0de24eef4b40a6c20e5bc/torrent.html"
[T],youssef0eddoumali,2009-11-30T13:19Z,"and Here is also the filmography of the legendary Maria Bellucci

http://rarbg[dotcom/torrents/filmi/download/c92005b74b86110d9ac5689f614051dc22c5ad90/torrent.html

i hope that tpb admin will help us upload this one on TPB so That the whole community will enjoy those stuff"
,ronin6,2010-04-25T21:07Z,THANKS!
,acr250rider,2011-04-13T02:34Z,"Anybody got a old one called Dracula Exotica, Vanessa del rio was one of the actresses! Thanks "
,m49nyc,2011-12-24T23:09Z,Thanx! Been looking for this one!
