User Type,Username,Date,Text
,hgraafsma,2009-12-01T23:29Z,thanks my son will like it
,chunchibi,2009-12-02T21:20Z,does this have behind the scenes documentary in the extras? anyone?
,Helleke,2009-12-06T11:04Z,"Intussen al 2x de film afgehaald, maar Jammer genoeg zit er ook hier een hapering in de film, waardoor hij blokkeert.
Ge kunt wel naar het volgende hoofdstuk overschakelen, maar vanzelf gaat hij niet verder."
,Soulscoot,2009-12-06T15:24Z,"Brilliant quality thanks, for a great upload....."
,sil220,2009-12-07T14:59Z,Seeds Please!
,Helleke,2009-12-08T12:09Z,"Nu enkel de hoofdfilm gebrand, en nu ondervind ik geen haperingen meer.
Kwaliteit is nu in orde, waarvoor dank!"
,Ahotrod,2009-12-13T22:37Z,bedankt voor deze leuke film
,dvdfryk,2010-02-15T13:09Z,bedankt voor deze film
,mpgaastra,2011-08-01T22:02Z,Heel hartelijk bedankt voor deze erg leuke film!
,Strausvogel,2012-01-17T12:39Z,"Helemaal goed weer, jammer dat the bay word geband,"
