User Type,Username,Date,Text
[V],HMVinyl,2010-11-25T02:37Z,"sweet, i had recently downloaded the flac cd of this, higher ground is one of my favorite songs :D thanks!"
[V],HMVinyl,2010-11-25T06:38Z,oh wow sounds AMAZING!!
[T],rjordan21,2010-11-25T07:16Z,"It should sound amazing...... nice turntable.
"
[T],insinuendo,2010-11-25T11:05Z,It does sound better than if rjordan21 would have ripped it :)
[T],rjordan21,2010-11-25T14:04Z,"Awwwww...... insinuendo,  you're such a sweety...."
[V],HMVinyl,2010-11-26T06:14Z,lol what does he think... I'm gonna stop? please..
,perekdick,2010-11-26T10:43Z,"Thank you, insinuendo !!!"
[T],rjordan21,2010-11-26T15:57Z,"My comment was directed at insinuendo HMvinyl....... that's why in began with, ""insinuendo"" If I have a comment for you it will begin with, ""hmvinyl"" understand?

I've never commented to you about anything to do with you ""stopping"".....whatever that means...."
,verdeescuro,2010-11-27T04:25Z,rjordan21: stop you shit comments. Thanks for insinuendo and HMV. Great uploads. Nice uploaders.
[T],rjordan21,2010-11-27T06:12Z,"verdeescuro.........""shit"" comments?  Keep yours to yourself."
[T],insinuendo,2010-11-29T11:33Z,"@ rjordan21 

Some good advice you give. 

Maybe you should heed you own. "
[T],rjordan21,2010-11-29T16:43Z,lol what does he think... I'm gonna stop? please.. 
,KURT1995,2012-06-03T15:11Z,"Thank you.

+1 for the FLAC"
