User Type,Username,Date,Text
,TPBUROCK,2009-12-20T11:52Z,"Thnaks's Topunit.

Nice Upload. 1200% working.....

Keep it up...

Many Many Thanks.......................

I luv U :)"
,Topunit,2009-12-20T19:12Z,You're welcome. :)
,joab0920,2009-12-25T12:03Z,Thanks so much topunit.. You're the man.. I love you!
,CoUcHLoCk,2010-01-25T23:00Z,could someone please seed this
,BHUSHAN3,2010-02-01T09:55Z,Seed Please...
,cazzole,2010-03-14T01:44Z,works great. thank you
,whitewolfpro,2010-03-14T13:16Z,"Works great! No problems with the install or the keygen. Haven't tested the crack but that is because I used the keygen.

Good app for those who aren't so talented with php coding. You get much help while you are coding in forms like a pop-up scrollbar with different variables, strings, functions etc. that you can use."
,Pichan2,2010-03-21T19:22Z,"""Good app for those who aren't so talented with php coding.""

Actually, IDEs are targeted at more advanced coders and not novices. You'll see when you get there =)"
,c0ldfyr3,2010-04-30T01:15Z,Avira found while downloading TR/Unpacked.Gen [trojan]...
,iikkgg,2010-05-11T15:59Z,"This works great, but the latest version (5.9 build 5958) has a lot of fixes and new features (http://www.nusphere.com/news/changes59.htm?)

I would be eternally grateful if somebody could upload the latest version of PhpEd

@Uploader Thanks a lot. This torrent works great. Have been using it for 3~4 months now. Please upload the latest version if possible."
,billgatess,2010-06-27T16:44Z,"Cool share.  But, can anyone share nu-coder.exe version 2.0 ? Thant would be useful!"
,qussay86,2011-03-01T13:12Z,"thanks dude, it works perfectly with the keygen."
,0x02,2011-04-09T20:05Z,"Funktioniert zu 100%.
Danke :)"
