User Type,Username,Date,Text
[V],raymondhome,2010-04-21T04:11Z,"http://www.imdb.com/title/tt0985058/

http://metropiathemovie.com/

SCREENSHOTS
http://img218.imageshack.us/img218/4779/vlcsnap2010042017h58m49.png
http://img34.imageshack.us/img34/8803/vlcsnap2010042018h00m29.png
http://img340.imageshack.us/img340/4563/vlcsnap2010042018h00m58.png

My other uploads...

http://thepiratebay.org/user/raymondhome/

*****help what we can with haiti or any other in need...the world is ONE big family*****"
,malouphix,2010-04-21T14:52Z,Thank-you much appreciated.
,DOGQUIEF,2010-04-21T20:10Z,sounds allot like Metro 2033
,risss333,2010-04-21T21:10Z,thanks uploader
,someonegotmyusername,2010-04-22T18:09Z,"when you have the movie can you seed the fukker for a few hours you scummy cuntz?. what's wrong with people?. just torrent when you go to bed and it seeds all night when complete!!. 900 seeds and not one stays online to seed it?. go fukk urselves. i'll seed it all night , well what portion of it is online anyway"
,mcjiralo,2010-04-22T21:57Z,thanks
,paul_mc_uk,2010-04-23T01:52Z,"Can we have this in english pls?!

yours sincerely - a scummy cunt who didn't bother to seed due to the fact that it's been dubbed.

Ta."
,paul_mc_uk,2010-04-23T01:56Z,"nevermind, i was being dumb as well as scummy. over reliance on WMP leads to braincell death.

VLC cures all.

Tch.
"
,arildus,2010-04-23T08:30Z,Thanx;)
,someonegotmyusername,2010-04-23T18:56Z,a:10 v:10 very good movie. my best this week
,djdiggs,2010-04-27T04:09Z,what da fuck is this 
,djdiggs,2010-04-27T04:11Z,this is a great movie
,neomi4,2010-04-27T08:38Z,thank you for the uploading! have been awaiting for this movie long! 
,Jim-ftw,2010-05-09T22:46Z,"Rus dubbed if played in Windows Media, but in DivX, it is in English. Hope this helps!"
,Harry Q Hammer,2010-07-02T14:37Z,"Users of Windows Media Player deserve what they get!  Why do you persist with MS shit?!?!?!?

Hint:  VLC, Media Player Classic, KMPlayer, Zoomplayer, etc, etc, etc, etc..."
