User Type,Username,Date,Text
[V],pluto999,2010-09-06T22:00Z,@gamerines: take your shits somewhere else.
,monkey_brain,2010-09-07T02:56Z,"thanks. whats next, pluto999?"
,i_am_sid,2010-09-07T10:04Z,"Can i expect these movies in your future projects?
Ghajini,
Tare Zameen Par,
3 Idiots.
Thanks for your uploads."
,kanha,2010-09-07T14:53Z,"thanks for completing the transporter series.....:)
what's next....??"
,SD_rocks,2010-09-07T20:12Z,hey buddy i hope u r workin on iron man 2 720p...
[V],pluto999,2010-09-07T22:51Z,yes robin hood then iron man
,prank0007,2010-09-08T18:28Z,Thnks 4 this man
,apple016,2010-09-08T19:51Z,"thx dude for this.
it will be nice if u add some screenshots or sample video. its just an idea take it if u like it otherwise sorry dude in advance .
but very god work"
,apple016,2010-09-08T19:52Z,"hey will u ""step up series""
plz plz its my 1st req. to u plz 
:-)"
,nate31891,2010-09-21T21:24Z,"man i appreciate ur torrents. i have a request, i wanna see the prequel for 2 fast 2 furious. its on the fast and the furious tricked out edition"
,luckyonenc,2011-04-06T04:47Z,thanx pluto
,SmartGuyTorrents,2011-06-01T16:03Z,Dude can u please give sample print or screenshots for the movies?
,GunForce,2011-06-11T17:55Z,i have a question. how can i burn these movies on a empty DVD cd?
,azepos,2011-09-14T01:34Z,Thank you a lot Pluto! Great torrent with great video and audio quality!!!
