User Type,Username,Date,Text
,Krock0,2010-10-22T00:21Z,I'm being awaiting this for a long time ago. Hope its real. I'm so happy! Thank you very much. 
,brando1123,2010-10-22T01:30Z,Can anyone please start seeding? Thanks!
,brando1123,2010-10-22T01:30Z,Please Seed this Torrent Thank-You!!!
,gn333444,2010-10-22T08:58Z,is this the real deal?
[T],Sunblock.,2010-10-22T09:15Z,Everything that comes from bitxtreme is the real thing.
,Biggan_88,2010-10-22T17:21Z,What does PAL means? 
,marcusabu,2010-10-22T18:55Z,"@Biggan_88
If its only pal u cannot play it on a US television.
search on google for more info"
,h3ll4b0y,2010-10-22T20:25Z,is this stealth patched?
,h3ll4b0y,2010-10-22T20:29Z,is this stealth patched?
[T],Kill3rK,2010-10-23T07:34Z,http://www.ixtreme.net/360-backups/how-verify-xbox-360-backups-are-stealth-patched-with-abgx-t12.html
,zingo 1,2010-10-23T16:42Z,Anyone played this?Can someone confirm if this works?
,marcusabu,2010-10-24T01:49Z,works perfect
,JohnHolmesII,2010-10-24T07:24Z,Does any modding need to be done to my xbox? jtag? New drive? Anything?
,rovaudio,2010-10-26T19:01Z,"2 seeders, 339 leachers.
C'mon you fucks.  Leave your fuckin torrent app on for awhile after your done leaching for fuk sakes."
,chalasas,2010-10-27T18:06Z,it is Region Free ?
,danidan1987,2010-10-30T15:46Z,for the first time in my life this game was the best download conexction 4.5 mb per sencond  the best keep up the good work dude kill3rk
,danidan1987,2010-10-30T17:25Z,but is not working when i insert the game  it says open trayy i comfirm this torrent is fake
,danidan1987,2010-11-01T00:40Z,besat game ever fianly is working
,SalteNutz,2010-11-22T05:35Z,Kill3rk is the MAN!!! I have downloaded a FEW torrents from him!!!! And EVERY SINGLE TIME I try to get one I ALWAYS check to see if Kill3rk has a torrent!!!! Cause I know EVERY ONE I have downloaded is LEGIT and WORKS!!!! KEEP it up Kill3rk!!!!! 
