User Type,Username,Date,Text
,lbdescape,2010-03-25T12:03Z,"Thank you so much!!! Rouxbe is an excellent site. I used to have a subscription there but it has ended and I don't have the new videos from there. Btw, how did you manage to download them?"
,iodno1728,2010-03-26T04:04Z,"i don't have subscription nor a member of rouxbe.com
i use Sothink Web downloader to download these video files available only for premium members of rouxbe.com "
,rastiazul,2010-04-21T20:33Z,"thanx, upload more of this pls if you have"
,OhLiz,2011-03-16T17:49Z,Rouxbe has added some new videos! Please upload the new ones for us! Thank you âĽ
,DalittleBIGmen,2011-05-23T07:43Z,"Thanks iodno1728 and to all seeders!!!!

The videos are for beginners level, is not a  fancy step by step course. Is like basic cooking for dummies but in videos. Pretty nice."
,crimsoncore,2012-01-31T05:03Z,"
Im downloading this torrent... i have 521 kbps internet speed... so the transfer rate is 50-60kbps.. T_T I really wish to help the pirate community but couldnt so pls kindly upload this one? so that others can download it too?"
,crimsoncore,2012-01-31T05:39Z,"Im downloading this torrent... i have 521 kbps internet speed... so the transfer rate is 50-60kbps.. T_T I really wish to help the pirate community but couldnt so pls kindly upload this one? so that others can download it too? 
b
i
t
.
l
y
/
x
Y
3
Y
o
o"
,crimsoncore,2012-01-31T05:51Z,its really hard and complicated to upload torrent to this site... I wonder why
,crimsoncore,2012-01-31T06:41Z,"oh i mean this one 
b
i
t
.
l
y
/
x
Y
3
Y
o
o
its a 3.53GB.... this one is kinda complete
SO you better upload this one... tnx"
,crimsoncore,2012-01-31T20:51Z,FUCKING SHT! lots of duplicate idiot... download the link above i give... that one is full and im dowloading it now... this guy is a shit...
