User Type,Username,Date,Text
[V],RiddlerA,2010-08-02T08:05Z,"Guys Enjoy & Please seed after Downloading

Please provide feedback regarding the torrent

http://thepiratebay.org/user/RiddlerA
or 
http://1337x.org/user/RiddlerA/"
[V],RiddlerA,2010-08-02T08:07Z,"Added A Sample.

Check it before Downloading.

Next Upload ---------> 

O.C Season 3"
,Orion_Me,2010-08-02T08:37Z,Tnx 4 all the tv shows u upload!
,fuckerr,2010-08-02T12:20Z,"hey riddler i hv been requesting for these movies for long time now...please add these 2 movies in ur upload list this month...as its August 1st week now....pls reply...
1. Cindrella Man (2005)
2. Sideways (2004)
Thanx alot. "
,Raja2612,2010-08-02T12:31Z,Aoooooooooga! thanx mate. Downloading now. Thanx mate :)!
,Raja2612,2010-08-02T12:32Z,Aooooooooooooogaaa!!! Thanx mate :D
,chaosnz,2010-08-02T12:33Z,"Big fan, may thanks. Are you going to do Jurassic Parks 1 and 2"
,kzrockz,2010-08-02T13:40Z,"Plz do rampage[2009],rec 2,lake mungo."
,rhlknd7,2010-08-02T14:23Z,Hey riddler plz do THE GHOST WRITER. luv to watch the film in ur kind of print.
,kanha,2010-08-02T16:44Z,"@RiddlerA
i know u have a lot to do.......
but if u get some time, then plz try to re-up Minority Report (2002).....
no pressure......take u'r time..:)"
,Raja2612,2010-08-02T17:44Z,Nice Quality!! Thanx Mate. Waitin for season 3
,jamesleejl1,2010-08-02T18:18Z,"@RiddlerA 
thanks a million bro....for adding Once(2006)
love u bro..lol
u should also watch this movie... u will surely like this movie....http://www.imdb.com/title/tt0907657/
thanks a lot bro..."
,thepunisher65,2010-08-02T18:37Z,hwy rid A.. how have u been... wasnt online since many days since TPB was down...now back again :) nice uploads
,kanha,2010-08-02T19:50Z,"@thepunisher65
good to see u back buddy....."
,thepunisher65,2010-08-03T08:53Z,@ kanha... same here buddy... :)
,spiker_03,2010-08-03T10:58Z,"hi mr. ridler.. will you please add transformers 2?

please?  thank you! :)

nice movies by the way, love the quality!"
[V],RiddlerA,2010-08-03T11:13Z,"@ fucker

There is a ggod print of Cindrella man already available by .Bone, so wouldn't be doing it
Couldn't find a good source for Sideways so didn't except it ....... Will do if I find a goop source

@ KZ & rhlknd7

Sorry not doing either of those 4 movies

@ kanha

I am going to upload a new version of Minority report as I was not happy with the one I Posted .......... That's why I am not re seeding it

@ punisher ........ Good to see u dude"
,hsn_kmr,2010-08-03T16:29Z,"Dear RiddlerA,

This is another great upload by You and a much awaited one . I am happy to say that you are possibly the only uploader on the net who listens to peoples request . Thank for brave heart and saving private ryan . I would like to request you to please upload 'THE PACIFIC' . As it an astonishing series . May god Bless You RiddlerA..

THANK YOU

HSN_KMR"
[V],RiddlerA,2010-08-03T17:32Z,"@ hsn_kmr

Good to see you

I have already uploaded Pacific Series

Here is the link --->

http://thepiratebay.org/torrent/5620599/The_Pacific_-_HBO_Mini_Series_-_HDTVRip_-_X264_-_MKV_by_RiddlerA"
,hitarth1,2010-08-03T18:17Z,"Pls. Riddler reseed gattaca(1997).
I promise i seed it for a week.
I like yr rips.
Pls................................
man. "
,Raja2612,2010-08-04T10:09Z,Eh so when is 3rd n 4th season of The OC due mate?? Waitin on that one.
[V],RiddlerA,2010-08-04T10:38Z,Season 3 coming up in 4-5 hrs
,moviz247,2010-08-04T14:03Z,"I assume ""the constantine"" will be the next one !!!!"
[V],RiddlerA,2010-08-04T14:21Z,"Movies after 15th August
Tilll than TV Shows"
