Filename,Size,Unit
/01. Alone.mp3,8,M
/02. One Heart.mp3,8,M
/03. The Colour of My Love.mp3,8.01,M
/04. I'm Alive.mp3,8.23,M
/05. Misled.mp3,8.25,M
/06. Seduces Me.mp3,8.86,M
/07. All The Way (Duet With Frank Sinatra).mp3,9.07,M
/08. Eyes On Me.mp3,9.17,M
/09. Live For The One I Love.mp3,9.26,M
/10. Love Can Move Mountains.mp3,9.29,M
/11. I Drove All Night.mp3,9.33,M
/12. All By Myself.mp3,9.34,M
/13. Everybody's Talkin' My Baby Down.mp3,9.41,M
/14. Taking Chances.mp3,9.46,M
/15. There Comes A Time.mp3,9.47,M
/16. That's The Way It Is.mp3,9.44,M
/17. Beauty And The Beast (Duet With Peabo Bryson).mp3,9.51,M
/18. You And I.mp3,9.54,M
/19. Love Doesn't Ask Why.mp3,9.67,M
/20. Have You Ever Been In Love.mp3,9.67,M
/20ru6g4.png,295.97,K
/21. The First Time Ever I Saw Your Face.mp3,9.67,M
"/22. River Deep, Mountain High.mp3",9.76,M
/23. Then You Look At Me.mp3,9.75,M
/24. Lovin' Proof.mp3,9.8,M
/25. I Remember L.A..mp3,9.83,M
/26. Immortality.mp3,9.8,M
/27. Pour Que Tu M'aimes Encore.mp3,9.89,M
/28. Falling Into You.mp3,10.05,M
/29. A New Day Has Come [Radio Remix].mp3,10.09,M
/30. When I Fall In Love.mp3,10.13,M
/31. Refuse To Dance.mp3,10.16,M
/32. No Living Without Loving You.mp3,10.21,M
/33. Real Emotion.mp3,10.34,M
/34. The Prayer [Duet With Andrea Bocelli].mp3,10.37,M
/35. Because You Loved Me (Theme From Up Close & Personal).mp3,10.67,M
/36. Dance With My Father.mp3,10.71,M
/37. I Want You To Need Me.mp3,10.7,M
/38. My Heart Will Go On (Love Theme From Titanic).mp3,10.92,M
/39. To Love You More.mp3,10.93,M
/40. Only One Road.mp3,11.21,M
/41. Think Twice.mp3,11.19,M
/42. Tell Him [Duet With Barbra Streisand].mp3,11.32,M
/43. Just Walk Away.mp3,11.58,M
/44. Next Plane Out.mp3,11.58,M
/45. The Reason.mp3,11.62,M
/46. My Love [Live Version].mp3,11.82,M
/47. Goodbye's [The Saddest Word].mp3,12.4,M
/48. If Walls Could Talk.mp3,12.37,M
/49. I'm Your Angel (Duet With R. Kelly).mp3,12.8,M
/50. It's All Coming Back To Me Now.mp3,12.83,M
/51. The Power Of Love.mp3,13.29,M
/52. Call The Man.mp3,14.01,M
/eagle.log,7.22,K
/folder.jpg,166.13,K
/Torrent downloaded from Bakjoo.log,3.45,K
