User Type,Username,Date,Text
,Patrosaurus,2010-03-20T20:14Z,"Uploading seems to be going quite slow at the moment, sorry guys :/

~But I'll be seeding 24/7"
,stellastar9,2010-04-26T08:22Z,Is there subtitles in all seasons?
,Patrosaurus,2010-04-28T23:10Z,"No subtitles included in the torrent, but they may be available somewhere..."
,lovegame1,2010-05-14T18:36Z,"Thanks so much for the upload, when it's finish I promise I seed for months! "
,killakoop,2010-05-27T15:58Z,pleaes seed seed seed seed seed every1 is getting stuck at 74.3% seed seed seed seed seed seed seed !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
,killakoop,2010-06-18T12:43Z,come on uploader please seed seed seed seed seed seed 
,bikergirl34,2010-06-30T00:19Z,need more seeders!!!!!!!!!!!!!!!!
,Cant_Help_It,2010-08-13T09:35Z,"People please seed.......after U DL.

I will only seed to ratio ~9
"
,Cant_Help_It,2010-08-13T09:35Z,"People please seed.......after U DL.

I will only seed to ratio 9
"
,happyd12,2011-07-19T02:29Z,please seed
,happyd12,2011-07-19T02:30Z,ill seed after this too
,shaganese,2011-07-28T21:40Z,please seed seed seed seed seed seed seed seed seed seed seed seed !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
,acenoise,2011-08-21T03:37Z,Awesome UL thanks so much for this
,acenoise,2011-09-09T23:13Z,I only download a series at a time coz my isp would cap me if i download this all at once and now im trying to get series 4 of this set and ive been waiting 4 days upto now its currently at 1.4kbs and says over a week to go! if anyone can help speed it up please do so and seed seed seed coz im dying to see Fenner get his come upance! And phworr didnt shell look nice in that bacinni in spain jumping into the sea :OP
,ant303,2011-11-25T16:10Z,seed please me and mi  love yew rong time 
,Princess12_3,2012-01-17T18:36Z,Please seed!!
