User Type,Username,Date,Text
[V],fasamoo,2010-08-01T20:42Z,please let me post my torrents
[V],neon,2010-08-01T22:25Z,Originally uploaded by Legend.Killer.RG ....Thats not you or your post/torrent/upload
[V],fasamoo,2010-08-02T01:50Z,"HA HA 

""Originally uploaded by Legend.Killer.RG ....Thats not you or your post/torrent/upload""

I'm the member of LKRG 

Again check the nfo file & the 2nd image in screens clearly says ripper....fasamoo
in case u can't read MR.THIEF"
[V],fasamoo,2010-08-02T01:54Z,stop stealing my torrents 
[V],neon,2010-08-02T09:18Z,not interested.....if your not the original uploader im taking it
,theRealKarmine,2010-11-30T03:30Z,who cares.
,osirisgothra,2011-03-19T03:43Z,"if i wasn't already logged in i wouldnt have even bothered to say this but you are such a whiny crybaby...  and how stupid are you to be a theif and call someone else a theif ... what, did you make this movie or something?"
,gruviv,2011-07-08T11:05Z,Don't care who ripped it.  Mine now!!
,gask8,2011-07-23T04:47Z," i dont car who posted, the film is a classic! thats the shit!
  thanx whoever posted"
,lulkoekje,2012-02-02T23:42Z,"First of all, thanx for the upload..

And about the bitching of stealing a torrent,

please go outside and play a nice game of hide and go fuck yourself. 

Seriously, if you are that mentally challenged that you do not see how retarded you are bitching about a pirated movie being pirated. 
If yo do not see the irony of this or if you feel stolen from.. than please GTFO   leave us ""true"" pirates alone.. "
,xilbot,2012-05-07T02:47Z,"thx to both of you guys
enjoyed the comments as well"
,b1naryatr0phy,2012-06-15T06:20Z,"***wtf***

Does nobody else see the irony in peeps bitching about ""stealing"" torrents of stolen movies? lol...

Stop whining ya fuckin nubs"
