User Type,Username,Date,Text
[T],zombifuzz,2010-05-20T12:01Z,absolutely amazing.  thank you.
,punisher_latin,2010-05-20T18:37Z,"gracias amigo!por tus grandes peliculas, varios somos tus seguidores, saludos Seedkey!!!!!!"
[T],FatFreddy007,2010-05-21T07:34Z,Gracias amigos!!! :)
,Vozier,2010-06-03T23:33Z,"grande seedkey. Al fin un uploader latino!
Alguna posibilidad que tengas ""the informers""?

gracias por la peguita

Vozier"
[T],ctang,2010-06-23T22:07Z,http://thepiratebay.org/torrent/5647270/Boondock_Saints_II_All_Saints_Day_(2009)_NTSC_WS_-Eng-_[ctang]
,digitalmagnet,2010-06-26T12:12Z,"I burned the ISO image to disc with Nero.  At completion, no DVD player or PC or MAC would recognise the disc.

Any idea?"
,neXxsuSs,2010-06-27T00:00Z,- i would suggest try using PowerISO. my only thought. but Nero should have worked. 
,neXxsuSs,2010-06-27T00:03Z,"- 2nd thought, did you burn it as an .iso? or burn the video_ts // audio_ts folders?"
,digitalmagnet,2010-06-27T11:28Z,"Hi Nexxusxususu

I fixed it.  I hadn't finished the Download before I tried to burn it.  I am stupid.

This is a A+ QUALITY DVD torrent.

Thanks a bunch!"
,archaopter,2011-08-18T08:37Z,"Compadre te felicito muchas gracias, se ve y se escucha muy bien. "
,MoviesR101,2012-01-31T14:34Z,Thanks!
