User Type,Username,Date,Text
,rens0000,2009-08-19T22:10Z,"Jongens, bedankt!!!!"
,BacardiRazz7,2009-10-06T19:44Z,"Als ik dit combineer in een .iso bestand, vervolgens naar dvd brand met MagicIso, werkt het dan? :p"
,stevieb,2010-03-15T08:59Z,nice post :D thanx
,sking1992,2010-11-18T10:56Z,"sorry for the stupid question, and if there is a post somone can refer me to the do so. 
 but how do i use these files. i tried burning to a dvd but it didnt play the movie on my computer..  yeah im not really good with this stuff but im here to learn. "
,tsihtyma,2011-06-11T14:17Z,"Use DVD Decryptor, a free app, for source select the HP folder and burn..."
,Ajaxpyro97,2011-07-11T20:28Z,"Heel erg bedankt! Ik heb nu 1-5 van jullie, komt 6,7 en 8 ook nog? Nogmaals bedankt en ik hoop on antwoord!"
,supercat777,2011-07-22T12:59Z,ben op zoek naar de half bloodprince? iemand?
,hmccarthy7,2011-08-16T16:50Z,"Hi, How am I supposed to know if the movie I want to download is an ISO file or not? As I like to put them onto disks to play in my normal dvd player and I only know how to do this with an ISO file

cheers"
,scottsasse,2011-08-18T13:57Z,Anyone know is this PAL or NTSC???????????
,The-Blob,2011-08-18T20:26Z,"I believe it is NTSC, because I burned it on a DVD and it won't play on my TV (I use NTSC)

Quality is great!"
,The-Blob,2011-08-18T20:26Z,"PAL I mean.

THIS IS PAL FORMAT NOT NTSC my bad"
