Filename,Size,Unit
EarthFiles Podcast - Episode 01 - Bigfoot-Sasquatch.mp3,16.64,M
EarthFiles Podcast - Episode 02 - Attorney Encounters Non-Human Entities.mp3,18.94,M
EarthFiles Podcast - Episode 03 - Confusing Sun.mp3,14.39,M
EarthFiles Podcast - Episode 04 - Human Genome Project- Junk DNA Still A Mystery.mp3,14.84,M
"EarthFiles Podcast - Episode 05 - Tappen, North Dakota-  Encounters with Non-Humans.mp3",18.98,M
EarthFiles Podcast - Episode 06 - New U.N. Global Climate Change Report.mp3,15.68,M
EarthFiles Podcast - Episode 07 - Why Do UFOs Sometimes Play Cat and Mouse with Humans-.mp3,9.43,M
EarthFiles Podcast - Episode 08 - Grey Non-Human Floats in Air At New Orleans Defense Contractor Site.mp3,7.12,M
EarthFiles Podcast - Episode 09 - Scientists Hope Amphibian Arks Can Save Frogs and Toads.mp3,17.25,M
EarthFiles Podcast - Episode 10 - Earth Life Threats.mp3,23.3,M
EarthFiles Podcast - Episode 11 - Zones of Fear and Diamond-Shaped Aerial Light.mp3,14.68,M
EarthFiles Podcast - Episode 12 - Honey Bee Disappearances Continue- Could Pesticides Play A Role-.mp3,17.65,M
EarthFiles Podcast - Episode 13 - Fastest Rotating Object In Our Solar System Is One of Strangest.mp3,16.8,M
EarthFiles Podcast - Episode 14 - Environmental Emergency Updates.mp3,18.96,M
EarthFiles Podcast - Episode 15 - CIA Origin of National Enquirer-.mp3,24.27,M
EarthFiles Podcast - Episode 16 - Antarctica- Unprecedented Western Ice Melt.mp3,19.55,M
EarthFiles Podcast - Episode 17 - Three Eyewitnesses of Mysterious Aerial Drones.mp3,17.32,M
"EarthFiles Podcast - Episode 18 - Northridge, California, Aerial Drone Eyewitness On the Record.mp3",19.58,M
EarthFiles Podcast - Episode 19 - Another Drone This Week Near Maxwell AFB.mp3,22.43,M
EarthFiles Podcast - Episode 20 - Iowa Minister Reports Large Crab-Scorpion Creature Attacked Cow.mp3,22.24,M
EarthFiles Podcast - Episode 21 - Reality Checks On Milky Way and Chupacabras.mp3,17.7,M
EarthFiles Podcast - Episode 22 - Orange-Red Fiery Aerial Spheres.mp3,13.62,M
EarthFiles Podcast - Episode 23 - Part 1-  Psi Spies - True Story of Americaâs Psychic Warfare Program.mp3,17.9,M
EarthFiles Podcast - Episode 24 - Part 2-  Psi Spies - True Story of Americaâs Psychic Warfare Program.mp3,20.23,M
"EarthFiles Podcast - Episode 25 - Peru Meteorite, Disappearing Bumblebees and Parallel Universes.mp3",20.91,M
"EarthFiles Podcast - Episode 26 - Huge, Silent, Black Triangle Craft Over.mp3",20.99,M
"EarthFiles Podcast - Episode 27 - Young Sasquatch Infrared Images on September 16, 2007.mp3",19.25,M
EarthFiles Podcast - Episode 28 - Mysterious Orbs - Emanations from A Divine Field-.mp3,20.97,M
EarthFiles Podcast - Episode 29 - Carbon Dioxide Build-Up in Oceans Will Kill Off Coral Reefs by 2050.mp3,12.06,M
EarthFiles Podcast - Episode 30 - Trends in 2008.mp3,13.49,M
"EarthFiles Podcast - Episode 31 - More Aerial Symbols Photographed Over Dublin, Texas. Reporter Angelia Joiner Resigns.mp3",19.78,M
EarthFiles Podcast - Episode 32 - Abductee Jim Sparks Comments On Alien Symbol Technology.mp3,16.19,M
EarthFiles Podcast - Episode 33 - Mysterious Aerial Drones - Oklahoma and Arkansas.mp3,17.33,M
