User Type,Username,Date,Text
[V],RiddlerA,2010-08-31T20:34Z,"Guys Enjoy & Please seed after Downloading

Please provide feedback regarding the torrent

http://thepiratebay.org/user/RiddlerA
or 
http://1337x.org/user/RiddlerA/ "
[V],RiddlerA,2010-08-31T20:36Z,"Added A Sample.

Check it before Downloading.

Next Upload --------->

Once (2006) "
,wira020,2010-08-31T21:09Z,I wish u'd do 12 monkeys and sliders soon...
,JPPiratebay,2010-08-31T21:14Z,"Hey could you do Watchmen sometime in the future.

http://www.imdb.com/title/tt0409459/"
,rhlknd7,2010-08-31T21:46Z,dis is gr8....totally unexpctd. u got some choice man!!!!
,neeru,2010-08-31T22:45Z,"This torrent is from 10 yrs in the future




check on utorrent after adding ;)"
,moviz247,2010-09-01T01:15Z,"""serendipity"" ???
I'll ask until u reply ........
Plz .."
,xwusv,2010-09-01T02:29Z,"thanks... keep it up up up!
I wonder what is on your minde for this month?  
Any chance of doing ""Secret Window (2004)"" or ""the Road (2009)"" 
.. please replay"
,som919,2010-09-01T04:00Z,"thankxx man

waitin 4 dis 1"
,legendvskp,2010-09-01T06:30Z,"please upload
charlies angels 1 and 2"
,nkmysteries,2010-09-01T06:49Z,this is a gr8 surprise.. thnx again buddy
,DSIN,2010-09-01T07:12Z,"@ legendvskp : gunnersrock already uploaded both... http://thepiratebay.org/tag/[TYNYFYD]
"
,thepunisher65,2010-09-01T07:37Z,"@ riddler..

i dont know whether you are taking the requests or not... but take these TV series' into consideration...

Two & a Half men
House MD
30 Rock"
,muk0690,2010-09-01T08:01Z,"@RiddlerA: I have too many requests this month man...... 

Sorry if Im bothering you too much......

The Battle of Algiers
http://www.imdb.com/title/tt0058946/

Spirited Away(Sen to Chihiro no kamikakushi)
http://www.imdb.com/title/tt0245429/

Metropolis
http://www.imdb.com/title/tt0017136/

Tokyo Story
http://www.imdb.com/title/tt0046438/

The Apu Trilogy
http://www.imdb.com/title/tt0048473/
http://www.imdb.com/title/tt0048956/
http://www.imdb.com/title/tt0052572/

Infernal Affairs
http://www.imdb.com/title/tt0338564/

In the Mood for Love
http://www.imdb.com/title/tt0118694/

Cyrano de Bergerac
http://www.imdb.com/title/tt0099334/

Knife in the Water
http://www.imdb.com/title/tt0056291/"
,rob_clain13,2010-09-01T08:14Z,"@riddlerA
Dude if u can please try once upon a time in mumbai......heard tat dvd is released so please try it..."
,rob_clain13,2010-09-01T08:15Z,thanx for this movie by the way...
,shreevathsan,2010-09-01T08:38Z,"@ riddler

ur quality rocks.....  i need to compress a lot of my video files.....  what software do u use...."
