User Type,Username,Date,Text
,sergonss,2009-10-05T14:58Z,Choto malovat razmer....
,go0t2be,2009-10-05T15:06Z,"?? ??? ???? ???????? ??? ????) ?? ???? ??? ?????? ??????))
"
,go0t2be,2009-10-05T15:07Z,da vot toge kajet`s9 4to feic da pox pyst` ka4aet
,go0t2be,2009-10-05T15:13Z,toest` dal`she mogno neka4at`) feik
,condem,2009-10-05T15:19Z,eto Condemned criminal origin.. drug poprosil ugry... 
,go0t2be,2009-10-05T15:35Z,? ?????? ??? ????? ? ????? ??????????? Opeartion Flaspoint 2 Dragon Risig?
,go0t2be,2009-10-05T15:35Z,a po4emy Opeartion Flaspoint 2 Dragon Risig? 
,rddr5,2009-10-05T15:36Z,I drug poprasil nazvaty arhiv OFPDR? (Operation Flashpoint Dragon Rising)
,deddedded,2009-10-05T15:54Z,hi Kosta
,html5,2009-10-05T15:58Z,kostya eto ty?
,deddedded,2009-10-05T16:00Z,100%
,BabyWezzy,2009-10-05T16:07Z,????? ??? ???? ??? ???? ???????? ???? ?????????
,aHdPeI,2009-10-05T16:12Z,Kostyan Privet!!!)):D
,Rino88,2009-10-05T16:14Z,kruto ^_^
,deddedded,2009-10-05T16:14Z,Not feic
,ilyuzhko,2009-10-05T16:15Z,esli eto pravdo fleshko2 to kostyia molodec)))
,html5,2009-10-05T16:36Z,"hmm, autorun vrode realniy"
,deddedded,2009-10-05T16:38Z,tyt vse realnoe!
