User Type,Username,Date,Text
,klubbsoda,2009-10-11T12:33Z,"p.s.: this is the first torrent that I've uploaded. If you have any comments or questions, let me know."
,burn_black,2009-11-05T04:09Z,thank u for the upload :D
,paizit0,2009-11-06T21:28Z,Great up :)
,303nate,2009-11-10T01:37Z,"Thanks for the torrent! 

I had the free 'Regular' but I wanted the whole set. "
,ppk812,2009-11-17T15:24Z,ahh thanks so much 
,ppk812,2009-11-17T15:27Z,please seed!!
,kidnim,2009-11-30T04:44Z,please seed!!!
,klubbsoda,2009-12-05T08:56Z,"Sorry people, my computer crashed so I couldn't upload anymore. If you still need it, feel free to comment here and I'll make a new one."
,teddyrydzyk,2010-08-02T19:45Z,thanks!
,floorij,2010-11-01T02:07Z,"@klubbsoda: if it's not to much trouble, can you please seed this again? Thanks!"
,elakim,2011-04-05T00:26Z,Thanks a lot from Brasil! :-)
,ichilly,2011-05-02T18:22Z,Thank you for sharing!
,pawnoir,2011-07-06T01:34Z,"Calluna's whole set, works for macintosh"
,pawnoir,2011-07-22T22:55Z,"It's not the whole set. 
It's Calluna Serif and not Calluna Sans."
,3ch0null,2012-04-10T19:38Z,"Easy install on OS X! This is such a beautiful font, thank you for sharing! "
